State,County,Candidate,Party,Incumbent,Vote,Pct,Winner,Delegates,fips
California,Alameda,Nikki Haley,Republican,No,11258,25.4,No,0,6001
California,Alpine,Donald Trump,Republican,No,74,65.5,Yes,169,6003
California,Alpine,Nikki Haley,Republican,No,38,33.6,No,0,6003
California,Amador,Donald Trump,Republican,No,74,65.5,Yes,169,6005
California,Amador,Nikki Haley,Republican,No,38,33.6,No,0,6005
California,Butte,Donald Trump,Republican,No,20701,82.9,Yes,169,6007
California,Butte,Nikki Haley,Republican,No,3635,14.6,No,0,6007
California,Calaveras,Donald Trump,Republican,No,7879,85.6,Yes,169,6009
California,Calaveras,Nikki Haley,Republican,No,1111,12.1,No,0,6009
California,Colusa,Donald Trump,Republican,No,7879,85.6,Yes,169,6011
California,Colusa,Nikki Haley,Republican,No,1111,12.1,No,0,6011
California,Contra Costa,Donald Trump,Republican,No,43941,71.1,Yes,169,6013
California,Contra Costa,Nikki Haley,Republican,No,15292,24.7,No,0,6013
California,Del Norte,Donald Trump,Republican,No,2642,87.8,Yes,169,6015
California,Del Norte,Nikki Haley,Republican,No,290,9.6,No,0,6015
California,El Dorado,Donald Trump,Republican,No,2642,87.8,Yes,169,6017
California,El Dorado,Nikki Haley,Republican,No,290,9.6,No,0,6017
California,Fresno,Donald Trump,Republican,No,60179,82.4,Yes,169,6019
California,Fresno,Nikki Haley,Republican,No,10585,14.5,No,0,6019
California,Glenn,Donald Trump,Republican,No,3306,86.9,Yes,169,6021
California,Glenn,Nikki Haley,Republican,No,430,11.3,No,0,6021
California,Humboldt,Donald Trump,Republican,No,3306,86.9,Yes,169,6023
California,Humboldt,Nikki Haley,Republican,No,430,11.3,No,0,6023
California,Imperial,Donald Trump,Republican,No,5771,86.8,Yes,169,6025
California,Imperial,Nikki Haley,Republican,No,646,9.7,No,0,6025
California,Inyo,Donald Trump,Republican,No,2137,83.1,Yes,169,6027
California,Inyo,Nikki Haley,Republican,No,353,13.7,No,0,6027
California,Kern,Donald Trump,Republican,No,2137,83.1,Yes,169,6029
California,Kern,Nikki Haley,Republican,No,353,13.7,No,0,6029
California,Kings,Donald Trump,Republican,No,9004,87.5,Yes,169,6031
California,Kings,Nikki Haley,Republican,No,1020,9.9,No,0,6031
California,Lake,Donald Trump,Republican,No,5111,84.8,Yes,169,6033
California,Lake,Nikki Haley,Republican,No,726,12,No,0,6033
California,Lassen,Donald Trump,Republican,No,5111,84.8,Yes,169,6035
California,Lassen,Nikki Haley,Republican,No,726,12,No,0,6035
California,Los Angeles,Donald Trump,Republican,No,301131,77.1,Yes,169,6037
California,Los Angeles,Nikki Haley,Republican,No,72880,18.7,No,0,6037
California,Madera,Donald Trump,Republican,No,13053,86.3,Yes,169,6039
California,Madera,Nikki Haley,Republican,No,1694,11.2,No,0,6039
California,Marin,Donald Trump,Republican,No,13053,86.3,Yes,169,6041
California,Marin,Nikki Haley,Republican,No,1694,11.2,No,0,6041
California,Mariposa,Donald Trump,Republican,No,2762,86.4,Yes,169,6043
California,Mariposa,Nikki Haley,Republican,No,350,10.9,No,0,6043
California,Mendocino,Donald Trump,Republican,No,4814,80.3,Yes,169,6045
California,Mendocino,Nikki Haley,Republican,No,988,16.5,No,0,6045
California,Merced,Donald Trump,Republican,No,4814,80.3,Yes,169,6047
California,Merced,Nikki Haley,Republican,No,988,16.5,No,0,6047
California,Modoc,Donald Trump,Republican,No,1617,89.3,Yes,169,6049
California,Modoc,Nikki Haley,Republican,No,161,8.9,No,0,6049
California,Mono,Donald Trump,Republican,No,975,77.8,Yes,169,6051
California,Mono,Nikki Haley,Republican,No,230,18.4,No,0,6051
California,Monterey,Donald Trump,Republican,No,975,77.8,Yes,169,6053
California,Monterey,Nikki Haley,Republican,No,230,18.4,No,0,6053
California,Napa,Donald Trump,Republican,No,7252,72.2,Yes,169,6055
California,Napa,Nikki Haley,Republican,No,2327,23.2,No,0,6055
California,Nevada,Donald Trump,Republican,No,11937,79.6,Yes,169,6057
California,Nevada,Nikki Haley,Republican,No,2656,17.7,No,0,6057
California,Orange,Donald Trump,Republican,No,11937,79.6,Yes,169,6059
California,Orange,Nikki Haley,Republican,No,2656,17.7,No,0,6059
California,Placer,Donald Trump,Republican,No,50602,79.1,Yes,169,6061
California,Placer,Nikki Haley,Republican,No,11420,17.8,No,0,6061
California,Plumas,Donald Trump,Republican,No,2828,81.9,Yes,169,6063
California,Plumas,Nikki Haley,Republican,No,535,15.5,No,0,6063
California,Riverside,Donald Trump,Republican,No,2828,81.9,Yes,169,6065
California,Riverside,Nikki Haley,Republican,No,535,15.5,No,0,6065
California,Sacramento,Donald Trump,Republican,No,84000,77.7,Yes,169,6067
California,Sacramento,Nikki Haley,Republican,No,20422,18.9,No,0,6067
California,San Benito,Donald Trump,Republican,No,3967,82.2,Yes,169,6069
California,San Benito,Nikki Haley,Republican,No,743,15.4,No,0,6069
California,San Bernardino,Donald Trump,Republican,No,3967,82.2,Yes,169,6071
California,San Bernardino,Nikki Haley,Republican,No,743,15.4,No,0,6071
California,San Diego,Donald Trump,Republican,No,201910,78.8,Yes,169,6073
California,San Diego,Nikki Haley,Republican,No,46687,18.2,No,0,6073
California,San Francisco,Donald Trump,Republican,No,11498,62.6,Yes,169,6075
California,San Francisco,Nikki Haley,Republican,No,5789,31.5,No,0,6075
California,San Joaquin,Donald Trump,Republican,No,11498,62.6,Yes,169,6077
California,San Joaquin,Nikki Haley,Republican,No,5789,31.5,No,0,6077
California,San Luis Obispo,Donald Trump,Republican,No,28451,77.6,Yes,169,6079
California,San Luis Obispo,Nikki Haley,Republican,No,7072,19.3,No,0,6079
California,San Mateo,Donald Trump,Republican,No,20681,67.3,Yes,169,6081
California,San Mateo,Nikki Haley,Republican,No,8694,28.3,No,0,6081
California,Santa Barbara,Donald Trump,Republican,No,20681,67.3,Yes,169,6083
California,Santa Barbara,Nikki Haley,Republican,No,8694,28.3,No,0,6083
California,Santa Clara,Donald Trump,Republican,No,54521,69.1,Yes,169,6085
California,Santa Clara,Nikki Haley,Republican,No,20744,26.3,No,0,6085
California,Santa Cruz,Donald Trump,Republican,No,8640,69.1,Yes,169,6087
California,Santa Cruz,Nikki Haley,Republican,No,3338,26.7,No,0,6087
California,Shasta,Donald Trump,Republican,No,8640,69.1,Yes,169,6089
California,Shasta,Nikki Haley,Republican,No,3338,26.7,No,0,6089
California,Sierra,Donald Trump,Republican,No,561,85.9,Yes,169,6091
California,Sierra,Nikki Haley,Republican,No,71,10.9,No,0,6091
California,Siskiyou,Donald Trump,Republican,No,5624,84.9,Yes,169,6093
California,Siskiyou,Nikki Haley,Republican,No,815,12.3,No,0,6093
California,Solano,Donald Trump,Republican,No,5624,84.9,Yes,169,6095
California,Solano,Nikki Haley,Republican,No,815,12.3,No,0,6095
California,Sonoma,Donald Trump,Republican,No,21914,71.3,Yes,169,6097
California,Sonoma,Nikki Haley,Republican,No,7415,24.1,No,0,6097
California,Stanislaus,Donald Trump,Republican,No,35979,85.3,Yes,169,6099
California,Stanislaus,Nikki Haley,Republican,No,5106,12.1,No,0,6099
California,Sutter,Donald Trump,Republican,No,35979,85.3,Yes,169,6101
California,Sutter,Nikki Haley,Republican,No,5106,12.1,No,0,6101
California,Tehama,Donald Trump,Republican,No,8536,87.7,Yes,169,6103
California,Tehama,Nikki Haley,Republican,No,980,10.1,No,0,6103
California,Trinity,Donald Trump,Republican,No,1406,82.5,Yes,169,6105
California,Trinity,Nikki Haley,Republican,No,239,14,No,0,6105
California,Tulare,Donald Trump,Republican,No,1406,82.5,Yes,169,6107
California,Tulare,Nikki Haley,Republican,No,239,14,No,0,6107
California,Tuolumne,Donald Trump,Republican,No,8023,86.4,Yes,169,6109
California,Tuolumne,Nikki Haley,Republican,No,1041,11.2,No,0,6109
California,Ventura,Donald Trump,Republican,No,58041,77.7,Yes,169,6111
California,Ventura,Nikki Haley,Republican,No,14436,19.3,No,0,6111
California,Yolo,Donald Trump,Republican,No,58041,77.7,Yes,169,6113
California,Yolo,Nikki Haley,Republican,No,14436,19.3,No,0,6113
California,Yuba,Donald Trump,Republican,No,7098,87.3,Yes,169,6115
California,Yuba,Nikki Haley,Republican,No,809,9.9,No,0,6115
Colorado,Adams,Donald Trump,Republican,No,35645,70.1,Yes,24,8001
Colorado,Adams,Nikki Haley,Republican,No,13633,26.8,No,12,8001
Colorado,Alamosa,Donald Trump,Republican,No,1694,75,Yes,24,8003
Colorado,Alamosa,Nikki Haley,Republican,No,482,21.3,No,12,8003
Colorado,Arapahoe,Donald Trump,Republican,No,1694,75,Yes,24,8005
Colorado,Arapahoe,Nikki Haley,Republican,No,482,21.3,No,12,8005
Colorado,Archuleta,Donald Trump,Republican,No,2551,67.3,Yes,24,8007
Colorado,Archuleta,Nikki Haley,Republican,No,1113,29.4,No,12,8007
Colorado,Baca,Donald Trump,Republican,No,993,87.9,Yes,24,8009
Colorado,Baca,Nikki Haley,Republican,No,114,10.1,No,12,8009
Colorado,Bent,Donald Trump,Republican,No,993,87.9,Yes,24,8011
Colorado,Bent,Nikki Haley,Republican,No,114,10.1,No,12,8011
Colorado,Boulder,Nikki Haley,Republican,No,19322,54.4,Yes,24,8013
Colorado,Boulder,Donald Trump,Republican,No,14809,41.7,No,12,8013
Colorado,Broomfield,Donald Trump,Republican,No,6240,52.3,Yes,24,8014
Colorado,Broomfield,Nikki Haley,Republican,No,5258,44,No,12,8014
Colorado,Chaffee,Donald Trump,Republican,No,6240,52.3,Yes,24,8015
Colorado,Chaffee,Nikki Haley,Republican,No,5258,44,No,12,8015
Colorado,Cheyenne,Donald Trump,Republican,No,544,87.6,Yes,24,8017
Colorado,Cheyenne,Nikki Haley,Republican,No,64,10.3,No,12,8017
Colorado,Clear Creek,Donald Trump,Republican,No,1007,61.2,Yes,24,8019
Colorado,Clear Creek,Nikki Haley,Republican,No,585,35.6,No,12,8019
Colorado,Conejos,Donald Trump,Republican,No,1007,61.2,Yes,24,8021
Colorado,Conejos,Nikki Haley,Republican,No,585,35.6,No,12,8021
Colorado,Costilla,Donald Trump,Republican,No,318,77,Yes,24,8023
Colorado,Costilla,Nikki Haley,Republican,No,83,20.1,No,12,8023
Colorado,Crowley,Donald Trump,Republican,No,733,84.3,Yes,24,8025
Colorado,Crowley,Nikki Haley,Republican,No,105,12.1,No,12,8025
Colorado,Custer,Donald Trump,Republican,No,733,84.3,Yes,24,8027
Colorado,Custer,Nikki Haley,Republican,No,105,12.1,No,12,8027
Colorado,Delta,Donald Trump,Republican,No,6716,76.1,Yes,24,8029
Colorado,Delta,Nikki Haley,Republican,No,1847,20.9,No,12,8029
Colorado,Denver,Nikki Haley,Republican,No,24315,53.1,Yes,24,8031
Colorado,Denver,Donald Trump,Republican,No,19863,43.3,No,12,8031
Colorado,Dolores,Nikki Haley,Republican,No,24315,53.1,Yes,24,8033
Colorado,Dolores,Donald Trump,Republican,No,19863,43.3,No,12,8033
Colorado,Douglas,Donald Trump,Republican,No,50975,61,Yes,24,8035
Colorado,Douglas,Nikki Haley,Republican,No,29888,35.7,No,12,8035
Colorado,Eagle,Donald Trump,Republican,No,3267,49.8,Yes,24,8037
Colorado,Eagle,Nikki Haley,Republican,No,3106,47.4,No,12,8037
Colorado,El Paso,Donald Trump,Republican,No,3267,49.8,Yes,24,8041
Colorado,El Paso,Nikki Haley,Republican,No,3106,47.4,No,12,8041
Colorado,Elbert,Donald Trump,Republican,No,7664,78.7,Yes,24,8039
Colorado,Elbert,Nikki Haley,Republican,No,1789,18.4,No,12,8039
Colorado,Fremont,Donald Trump,Republican,No,8739,78.5,Yes,24,8043
Colorado,Fremont,Nikki Haley,Republican,No,2121,19.1,No,12,8043
Colorado,Garfield,Donald Trump,Republican,No,8739,78.5,Yes,24,8045
Colorado,Garfield,Nikki Haley,Republican,No,2121,19.1,No,12,8045
Colorado,Gilpin,Donald Trump,Republican,No,776,65.6,Yes,24,8047
Colorado,Gilpin,Nikki Haley,Republican,No,371,31.4,No,12,8047
Colorado,Grand,Donald Trump,Republican,No,2065,62.1,Yes,24,8049
Colorado,Grand,Nikki Haley,Republican,No,1138,34.2,No,12,8049
Colorado,Gunnison,Donald Trump,Republican,No,2065,62.1,Yes,24,8051
Colorado,Gunnison,Nikki Haley,Republican,No,1138,34.2,No,12,8051
Colorado,Hinsdale,Donald Trump,Republican,No,173,64.3,Yes,24,8053
Colorado,Hinsdale,Nikki Haley,Republican,No,85,31.6,No,12,8053
Colorado,Huerfano,Donald Trump,Republican,No,1162,76.6,Yes,24,8055
Colorado,Huerfano,Nikki Haley,Republican,No,325,21.4,No,12,8055
Colorado,Jackson,Donald Trump,Republican,No,1162,76.6,Yes,24,8057
Colorado,Jackson,Nikki Haley,Republican,No,325,21.4,No,12,8057
Colorado,Jefferson,Donald Trump,Republican,No,57599,57.9,Yes,24,8059
Colorado,Jefferson,Nikki Haley,Republican,No,38373,38.5,No,12,8059
Colorado,Kiowa,Donald Trump,Republican,No,421,85.7,Yes,24,8061
Colorado,Kiowa,Nikki Haley,Republican,No,60,12.2,No,12,8061
Colorado,Kit Carson,Donald Trump,Republican,No,421,85.7,Yes,24,8063
Colorado,Kit Carson,Nikki Haley,Republican,No,60,12.2,No,12,8063
Colorado,La Plata,Donald Trump,Republican,No,6203,58.8,Yes,24,8067
Colorado,La Plata,Nikki Haley,Republican,No,4010,38,No,12,8067
Colorado,Lake,Donald Trump,Republican,No,486,66.5,Yes,24,8065
Colorado,Lake,Nikki Haley,Republican,No,224,30.6,No,12,8065
Colorado,Larimer,Donald Trump,Republican,No,486,66.5,Yes,24,8069
Colorado,Larimer,Nikki Haley,Republican,No,224,30.6,No,12,8069
Colorado,Las Animas,Donald Trump,Republican,No,1976,81.1,Yes,24,8071
Colorado,Las Animas,Nikki Haley,Republican,No,399,16.4,No,12,8071
Colorado,Lincoln,Donald Trump,Republican,No,1149,84.3,Yes,24,8073
Colorado,Lincoln,Nikki Haley,Republican,No,184,13.5,No,12,8073
Colorado,Logan,Donald Trump,Republican,No,1149,84.3,Yes,24,8075
Colorado,Logan,Nikki Haley,Republican,No,184,13.5,No,12,8075
Colorado,Mesa,Donald Trump,Republican,No,26311,69.8,Yes,24,8077
Colorado,Mesa,Nikki Haley,Republican,No,10157,27,No,12,8077
Colorado,Mineral,Donald Trump,Republican,No,248,73.8,Yes,24,8079
Colorado,Mineral,Nikki Haley,Republican,No,77,22.9,No,12,8079
Colorado,Moffat,Donald Trump,Republican,No,248,73.8,Yes,24,8081
Colorado,Moffat,Nikki Haley,Republican,No,77,22.9,No,12,8081
Colorado,Montezuma,Donald Trump,Republican,No,4775,75.4,Yes,24,8083
Colorado,Montezuma,Nikki Haley,Republican,No,1374,21.7,No,12,8083
Colorado,Montrose,Donald Trump,Republican,No,8422,73.5,Yes,24,8085
Colorado,Montrose,Nikki Haley,Republican,No,2676,23.4,No,12,8085
Colorado,Morgan,Donald Trump,Republican,No,8422,73.5,Yes,24,8087
Colorado,Morgan,Nikki Haley,Republican,No,2676,23.4,No,12,8087
Colorado,Otero,Donald Trump,Republican,No,2810,82,Yes,24,8089
Colorado,Otero,Nikki Haley,Republican,No,526,15.3,No,12,8089
Colorado,Ouray,Donald Trump,Republican,No,778,54.6,Yes,24,8091
Colorado,Ouray,Nikki Haley,Republican,No,607,42.6,No,12,8091
Colorado,Park,Donald Trump,Republican,No,778,54.6,Yes,24,8093
Colorado,Park,Nikki Haley,Republican,No,607,42.6,No,12,8093
Colorado,Phillips,Donald Trump,Republican,No,1037,80.7,Yes,24,8095
Colorado,Phillips,Nikki Haley,Republican,No,204,15.9,No,12,8095
Colorado,Pitkin,Nikki Haley,Republican,No,1092,58.3,Yes,24,8097
Colorado,Pitkin,Donald Trump,Republican,No,721,38.5,No,12,8097
Colorado,Prowers,Nikki Haley,Republican,No,1092,58.3,Yes,24,8099
Colorado,Prowers,Donald Trump,Republican,No,721,38.5,No,12,8099
Colorado,Pueblo,Donald Trump,Republican,No,17897,76.9,Yes,24,8101
Colorado,Pueblo,Nikki Haley,Republican,No,4811,20.7,No,12,8101
Colorado,Rio Blanco,Donald Trump,Republican,No,1603,80.8,Yes,24,8103
Colorado,Rio Blanco,Nikki Haley,Republican,No,314,15.8,No,12,8103
Colorado,Rio Grande,Donald Trump,Republican,No,1603,80.8,Yes,24,8105
Colorado,Rio Grande,Nikki Haley,Republican,No,314,15.8,No,12,8105
Colorado,Routt,Nikki Haley,Republican,No,1974,48.8,Yes,24,8107
Colorado,Routt,Donald Trump,Republican,No,1937,47.9,No,12,8107
Colorado,Saguache,Donald Trump,Republican,No,694,73.1,Yes,24,8109
Colorado,Saguache,Nikki Haley,Republican,No,219,23.1,No,12,8109
Colorado,San Juan,Donald Trump,Republican,No,694,73.1,Yes,24,8111
Colorado,San Juan,Nikki Haley,Republican,No,219,23.1,No,12,8111
Colorado,San Miguel,Nikki Haley,Republican,No,488,51.7,Yes,24,8113
Colorado,San Miguel,Donald Trump,Republican,No,414,43.9,No,12,8113
Colorado,Sedgwick,Donald Trump,Republican,No,560,81.9,Yes,24,8115
Colorado,Sedgwick,Nikki Haley,Republican,No,110,16.1,No,12,8115
Colorado,Summit,Donald Trump,Republican,No,560,81.9,Yes,24,8117
Colorado,Summit,Nikki Haley,Republican,No,110,16.1,No,12,8117
Colorado,Teller,Donald Trump,Republican,No,5515,75.7,Yes,24,8119
Colorado,Teller,Nikki Haley,Republican,No,1607,22,No,12,8119
Colorado,Washington,Donald Trump,Republican,No,1496,85.3,Yes,24,8121
Colorado,Washington,Nikki Haley,Republican,No,214,12.2,No,12,8121
Colorado,Weld,Donald Trump,Republican,No,1496,85.3,Yes,24,8123
Colorado,Weld,Nikki Haley,Republican,No,214,12.2,No,12,8123
Colorado,Yuma,Donald Trump,Republican,No,2084,83,Yes,24,8125
Colorado,Yuma,Nikki Haley,Republican,No,370,14.7,No,12,8125
Maine,Abbot,Donald Trump,Republican,No,88,88,Yes,20,
Maine,Abbot,Nikki Haley,Republican,No,11,11,No,0,
Maine,Acton,Donald Trump,Republican,No,264,73.7,Yes,20,
Maine,Acton,Nikki Haley,Republican,No,93,26,No,0,
Maine,Addison,Donald Trump,Republican,No,264,73.7,Yes,20,
Maine,Addison,Nikki Haley,Republican,No,93,26,No,0,
Maine,Albion,Donald Trump,Republican,No,191,83,Yes,20,
Maine,Albion,Nikki Haley,Republican,No,34,14.8,No,0,
Maine,Alexander,Donald Trump,Republican,No,60,90.9,Yes,20,
Maine,Alexander,Nikki Haley,Republican,No,4,6.1,No,0,
Maine,Alfred,Donald Trump,Republican,No,60,90.9,Yes,20,
Maine,Alfred,Nikki Haley,Republican,No,4,6.1,No,0,
Maine,Allagash,Donald Trump,Republican,No,29,90.6,Yes,20,
Maine,Allagash,Nikki Haley,Republican,No,3,9.4,No,0,
Maine,Alna,Donald Trump,Republican,No,60,71.4,Yes,20,
Maine,Alna,Nikki Haley,Republican,No,24,28.6,No,0,
Maine,Alton,Donald Trump,Republican,No,60,71.4,Yes,20,
Maine,Alton,Nikki Haley,Republican,No,24,28.6,No,0,
Maine,Amherst,Donald Trump,Republican,No,38,90.5,Yes,20,
Maine,Amherst,Nikki Haley,Republican,No,3,7.1,No,0,
Maine,Amity,Donald Trump,Republican,No,30,93.7,Yes,20,
Maine,Amity,Nikki Haley,Republican,No,0,0,No,0,
Maine,Andover,Donald Trump,Republican,No,30,93.7,Yes,20,
Maine,Andover,Nikki Haley,Republican,No,0,0,No,0,
Maine,Anson,Donald Trump,Republican,No,175,85.8,Yes,20,
Maine,Anson,Nikki Haley,Republican,No,27,13.2,No,0,
Maine,Appleton,Donald Trump,Republican,No,113,84.3,Yes,20,
Maine,Appleton,Nikki Haley,Republican,No,20,14.9,No,0,
Maine,Aroostook Cty Townships,Donald Trump,Republican,No,113,84.3,Yes,20,
Maine,Aroostook Cty Townships,Nikki Haley,Republican,No,20,14.9,No,0,
Maine,Arrowsic,Donald Trump,Republican,No,24,51.1,Yes,20,
Maine,Arrowsic,Nikki Haley,Republican,No,21,44.7,No,0,
Maine,Arundel,Donald Trump,Republican,No,314,76.4,Yes,20,
Maine,Arundel,Nikki Haley,Republican,No,90,21.9,No,0,
Maine,Ashland,Donald Trump,Republican,No,314,76.4,Yes,20,
Maine,Ashland,Nikki Haley,Republican,No,90,21.9,No,0,
Maine,Athens,Donald Trump,Republican,No,63,74.1,Yes,20,
Maine,Athens,Nikki Haley,Republican,No,18,21.2,No,0,
Maine,Atkinson,Nikki Haley,Republican,No,0,0,Yes,20,
Maine,Atkinson,Donald Trump,Republican,No,0,0,No,0,
Maine,Auburn,Nikki Haley,Republican,No,0,0,Yes,20,
Maine,Auburn,Donald Trump,Republican,No,0,0,No,0,
Maine,Augusta,Donald Trump,Republican,No,784,70.6,Yes,20,
Maine,Augusta,Nikki Haley,Republican,No,308,27.7,No,0,
Maine,Aurora,Donald Trump,Republican,No,13,72.2,Yes,20,
Maine,Aurora,Nikki Haley,Republican,No,4,22.2,No,0,
Maine,Avon,Donald Trump,Republican,No,13,72.2,Yes,20,
Maine,Avon,Nikki Haley,Republican,No,4,22.2,No,0,
Maine,Baileyville,Donald Trump,Republican,No,77,85.6,Yes,20,
Maine,Baileyville,Nikki Haley,Republican,No,10,11.1,No,0,
Maine,Baldwin,Donald Trump,Republican,No,161,83.4,Yes,20,
Maine,Baldwin,Nikki Haley,Republican,No,32,16.6,No,0,
Maine,Bangor,Donald Trump,Republican,No,161,83.4,Yes,20,
Maine,Bangor,Nikki Haley,Republican,No,32,16.6,No,0,
Maine,Bar Harbor,Donald Trump,Republican,No,132,57.1,Yes,20,
Maine,Bar Harbor,Nikki Haley,Republican,No,97,42,No,0,
Maine,Baring Plt.,Donald Trump,Republican,No,22,78.6,Yes,20,
Maine,Baring Plt.,Nikki Haley,Republican,No,6,21.4,No,0,
Maine,Bath,Donald Trump,Republican,No,22,78.6,Yes,20,
Maine,Bath,Nikki Haley,Republican,No,6,21.4,No,0,
Maine,Beals,Donald Trump,Republican,No,50,90.9,Yes,20,
Maine,Beals,Nikki Haley,Republican,No,5,9.1,No,0,
Maine,Beaver Cove,Donald Trump,Republican,No,15,55.6,Yes,20,
Maine,Beaver Cove,Nikki Haley,Republican,No,12,44.4,No,0,
Maine,Beddington,Donald Trump,Republican,No,15,55.6,Yes,20,
Maine,Beddington,Nikki Haley,Republican,No,12,44.4,No,0,
Maine,Belfast,Donald Trump,Republican,No,243,66.4,Yes,20,
Maine,Belfast,Nikki Haley,Republican,No,115,31.4,No,0,
Maine,Belgrade,Donald Trump,Republican,No,230,70.3,Yes,20,
Maine,Belgrade,Nikki Haley,Republican,No,92,28.1,No,0,
Maine,Belmont,Donald Trump,Republican,No,230,70.3,Yes,20,
Maine,Belmont,Nikki Haley,Republican,No,92,28.1,No,0,
Maine,Benton,Donald Trump,Republican,No,217,81.6,Yes,20,
Maine,Benton,Nikki Haley,Republican,No,46,17.3,No,0,
Maine,Berwick,Donald Trump,Republican,No,624,79,Yes,20,
Maine,Berwick,Nikki Haley,Republican,No,152,19.2,No,0,
Maine,Bethel,Donald Trump,Republican,No,624,79,Yes,20,
Maine,Bethel,Nikki Haley,Republican,No,152,19.2,No,0,
Maine,Biddeford,Donald Trump,Republican,No,602,72.6,Yes,20,
Maine,Biddeford,Nikki Haley,Republican,No,218,26.3,No,0,
Maine,Bingham,Donald Trump,Republican,No,84,80,Yes,20,
Maine,Bingham,Nikki Haley,Republican,No,19,18.1,No,0,
Maine,Blaine,Donald Trump,Republican,No,84,80,Yes,20,
Maine,Blaine,Nikki Haley,Republican,No,19,18.1,No,0,
Maine,Blue Hill,Donald Trump,Republican,No,111,69.8,Yes,20,
Maine,Blue Hill,Nikki Haley,Republican,No,46,28.9,No,0,
Maine,Boothbay,Donald Trump,Republican,No,201,58.4,Yes,20,
Maine,Boothbay,Nikki Haley,Republican,No,137,39.8,No,0,
Maine,Boothbay Harbor,Donald Trump,Republican,No,201,58.4,Yes,20,
Maine,Boothbay Harbor,Nikki Haley,Republican,No,137,39.8,No,0,
Maine,Bowdoin,Donald Trump,Republican,No,288,74,Yes,20,
Maine,Bowdoin,Nikki Haley,Republican,No,87,22.4,No,0,
Maine,Bowdoinham,Donald Trump,Republican,No,187,66.8,Yes,20,
Maine,Bowdoinham,Nikki Haley,Republican,No,84,30,No,0,
Maine,Bowerbank,Donald Trump,Republican,No,187,66.8,Yes,20,
Maine,Bowerbank,Nikki Haley,Republican,No,84,30,No,0,
Maine,Bradford,Donald Trump,Republican,No,134,83.7,Yes,20,
Maine,Bradford,Nikki Haley,Republican,No,23,14.4,No,0,
Maine,Bradley,Donald Trump,Republican,No,93,82.3,Yes,20,
